f1,f2,f3,f4,f5,f6
67371.4767,58.8545963,376850.639,7779528.76,137044.942,3579.21144
68480.5732,1338.68118,1463842.86,1300789.56,1019.28452,0.0
65087.7008,30.0287387,485208.742,5213319.49,203978.771,29431.5544
66383.7166,32.6008202,869933.149,3010058.63,104536.738,3.1814695
64648.4118,70.6688939,501128.624,4868511.79,83234.2897,2.32937159
64118.6089,86.3268795,323298.831,6316024.21,105978.378,3.23913514
65051.0939,99.0981095,466553.557,5367072.57,64191.322,1.56765288
73121.9625,30.091392,935398.182,5016732.06,112840.829,3.51363318
66693.0811,32.5436038,869933.149,3097644.17,105078.954,3.20315817
68348.4324,97.8828391,691753.96,4924117.7,46623.0986,0.864923942
69744.9558,58.418177,1034417.1,3087594.69,52049.4501,1.081978
67092.0308,30.9467134,323859.955,8312749.62,299638.476,71335.9792
67416.6685,64.3952195,353293.742,8139057.39,133832.706,2433.39538
68390.6145,329.369471,1453389.91,1313662.49,5656.6394,0.0
68021.9923,159.615318,289581.866,9618170.0,68411.2679,1.73645072
66337.7966,63.8646375,763152.314,3609248.03,61090.4088,1.44361635
65338.6628,118.868842,516670.646,5051782.18,48402.7202,0.936108809
67373.4898,30.1210562,339871.899,8298086.58,293664.144,68477.0454
68604.3049,78.5069722,569300.094,6239725.36,70073.9279,1.80295711
64768.6706,852.074597,382688.618,6049780.89,9010.21522,0.0
65965.2755,1128.96258,843398.421,3032339.52,2401.63209,0.0
65612.653,128.276284,656107.991,4065450.25,35025.1773,0.401007093
66409.1744,44.2498139,501128.624,5731831.23,135421.562,2920.10376
66647.2288,30.109166,334624.358,7828894.31,297520.248,70287.5296
64412.4111,324.293765,387096.602,5808498.42,23153.2237,0.0
68455.7557,78.5300724,655558.549,5296652.47,60754.0873,1.43016349
64640.5022,660.990018,440204.581,5408988.14,9713.79323,0.0
71627.112,749.923949,2358092.03,367407.505,952.293256,0.0
66621.0511,32.8621582,327628.941,7905559.08,278561.82,61171.8284
69672.1525,70.5033275,986963.442,3330795.89,45693.6236,0.827744943
67533.1607,54.6612227,355494.723,8195990.85,156288.947,10499.3324
67384.9195,32.0436829,401837.936,7457830.23,233853.82,42139.2535
71880.6802,41.7559702,2310991.65,408272.521,30594.3142,0.223772568
67078.8953,30.1013149,384627.394,7469574.39,259486.186,52902.8417
64034.1283,1256.31235,326950.073,6227059.97,6521.33664,0.0
66725.5216,30.0032833,327045.841,7990606.17,305551.472,74155.7345
64569.7643,86.2618589,289358.338,6986461.68,119238.884,3.76955537
67569.1189,30.0408568,379477.556,7887262.36,264086.397,54865.6508
64109.6193,326.019784,355369.175,5968254.31,24919.3444,0.0
68394.2727,31.3818764,699226.126,4881212.55,138277.349,4011.72499
64622.1878,390.601858,324318.578,6606171.1,23453.1023,0.0
67348.493,55.8513424,367241.45,7893855.95,147970.109,7501.23855
66621.1547,53.7158762,300202.856,8292046.8,186859.55,22358.8779
66930.0435,81.2831661,772394.036,3752147.54,48082.1856,0.923287423
69283.7984,50.7402447,1736248.45,872370.64,33017.6711,0.320706842
73433.0026,1160.44663,2805699.49,199351.78,335.156265,0.0
66075.9789,97.0058741,871035.234,2919786.37,34491.7702,0.379670808
66090.2831,37.2325401,751618.817,3598869.28,106118.189,3.24472755
66545.9769,133.101858,415274.783,6740291.19,55620.2666,1.22481066
68198.3747,31.3818764,646876.726,5250474.93,149248.264,7949.47711
64949.4478,351.9796,409560.998,5870999.94,20615.6484,0.0
67564.4119,31.3818764,699454.079,4517946.54,137272.381,3606.53152
66578.8926,243.200822,898208.197,2917878.51,13367.7295,0.0
66258.4039,74.0346769,738108.165,3742355.27,54509.1552,1.18036621
64818.8126,37.9504025,395822.491,5940647.46,197919.235,26887.5006
66021.6166,833.998634,857437.681,2974660.44,3441.73108,0.0
66340.7806,74.1603309,940251.646,2652826.05,41953.7987,0.678151947
71123.8174,133.46396,2020434.21,631015.008,11181.0733,0.0
64666.6995,54.8837951,326683.749,6606246.92,165923.82,13809.8213
65468.2523,403.273428,648137.071,4067407.77,10928.764,0.0
65088.8996,37.9212734,491354.293,5158442.8,159438.483,11471.6725
64115.4851,50.0649032,290008.708,6690741.47,204415.591,29601.6251
69555.6607,1294.96188,1763620.72,853027.954,749.758135,0.0
65778.6286,113.379808,476481.044,5643256.73,55713.6314,1.22854525
70324.7096,56.6437154,1244400.56,2260927.02,44786.3287,0.791453146
65374.3407,89.2198051,583882.0,4509119.95,56820.7042,1.27282817
68769.3139,30.048248,1542315.28,1165558.78,63684.0337,1.54736135
68354.5665,36.9136529,1464796.79,1283549.2,54366.8667,1.17467467
68134.8328,30.2083392,576479.468,5899795.38,173761.878,16878.9139
69690.8934,112.479547,1780704.02,838492.394,14381.665,0.0
65054.5518,30.5973714,531266.359,4797062.5,182575.763,20421.0704
66340.7806,35.9987469,940251.646,2652826.05,87178.1624,2.48712649
64301.1461,1071.99548,316758.012,6497351.06,8392.57715,0.0
67563.6657,32.3785052,365092.606,8083081.29,254841.876,50981.496
67224.916,48.3981903,288568.843,8948776.37,216131.271,34702.612
65830.5882,30.9117136,658797.736,4129060.7,145995.009,6652.61652
64835.7258,114.536869,534577.273,4673716.81,47891.6471,0.915665883
67923.3875,49.1345226,574073.09,5809536.92,108169.642,3.32678568
64880.6704,37.5711431,480497.373,5156303.6,164373.405,13233.9719
64015.6756,46.7877518,309652.491,6406358.81,204657.964,29693.7873
65055.5348,40.798243,554333.285,4608759.49,131009.98,1253.52245
66191.2465,77.7138247,392152.65,6789973.16,99102.1504,2.96408602
65238.7924,631.558127,652447.351,3952040.29,6482.88148,0.0
68021.4416,32.4470709,590930.483,5693129.93,157893.1,11054.0743
69953.2194,34.8015842,323682.773,10841377.1,270216.209,57588.7082
66858.7319,80.5493879,363843.59,7588162.15,103887.794,3.15551175
66079.3365,30.5359735,439806.963,6185163.87,222656.961,37350.13
66116.7557,32.3743087,547990.467,5141705.54,168409.045,14735.1365
67052.5601,190.827819,1137031.8,2012187.02,12974.0327,0.0
64970.0641,840.947485,489481.737,5118571.01,6884.94292,0.0
65701.8813,931.358368,780859.079,3299371.06,3333.82707,0.0
66481.6204,36.8773504,342788.684,7600859.25,237363.582,43576.5796
66848.3125,140.704707,501169.176,5969592.18,43964.763,0.75859052
64600.3375,30.0833892,487535.746,4962862.0,202061.418,28597.5117
66427.9155,59.6233952,307688.291,8039415.33,164282.829,13318.9436
69961.1909,260.317247,1745534.98,914026.407,6541.16325,0.0
67625.7966,605.04697,1199548.49,1903303.03,3755.19415,0.0
69099.8937,34.3535786,648957.34,5687560.52,137176.77,3664.55636
65634.676,70.3724155,698915.679,3781351.53,60001.8317,1.40007327
67759.3409,38.9614403,382329.508,7987860.28,203047.195,29211.7095
67389.9857,30.9622692,310206.0,8751040.74,312950.782,77758.4315
66018.9474,30.0777731,610680.454,4568737.39,162299.935,12524.6151
64931.0154,346.693165,518697.072,4847294.14,16028.6515,0.0
66848.6253,843.563999,1086250.6,2156902.82,2494.42382,0.0
64597.6681,781.800439,431601.51,5468804.13,8293.95818,0.0
66796.7298,30.3305722,480552.629,6158102.67,205902.296,30337.3618
64440.3674,44.9372757,314359.403,6609287.33,210382.951,32123.753
65066.105,48.6268541,435638.342,5671572.62,140428.109,4658.28958
68935.6082,34.7008225,590930.483,6196693.93,148874.048,7865.84999
64977.0387,898.465365,472860.335,5272174.9,6740.06981,0.0
66054.4252,45.8497758,533562.247,5242040.72,122319.679,3.89278717
66840.0487,115.544977,342797.111,7857573.44,77559.4674,2.10237869
65364.1741,242.899961,457089.694,5616880.5,27047.132,0.0818852814
67183.9731,36.7556106,530476.898,5852119.33,154607.782,9842.15523
66436.051,123.476017,756139.377,3686993.67,32060.9907,0.282439627
67271.5182,38.1281678,938006.766,2903229.3,83554.6105,2.34218442
65454.9597,393.96273,716782.63,3605033.53,9769.54906,0.0
67412.173,30.2859045,432551.115,7087628.13,229805.07,40432.0208
70028.5651,32.1573332,1321432.98,1923762.37,71912.1917,1.87648767
65686.0241,747.8154,777876.185,3311667.63,4351.86109,0.0
69159.9099,31.1373464,730471.106,4963012.03,134248.051,2600.24117
64930.7222,37.0740468,576136.505,4386140.01,138506.428,3933.14396
66634.0229,897.321446,1031483.19,2325816.9,2450.81173,0.0
64653.9614,52.2648136,333630.876,6519168.25,170564.973,15473.5797
66663.3435,1239.50635,1027319.48,2349105.37,1624.9138,0.0
66401.1426,54.9355893,728971.895,3852976.6,74558.9873,1.98235949
68817.4931,31.6691994,444935.627,7901828.91,215413.823,34457.5956
66527.5755,97.3960779,453033.217,6300933.96,69035.6021,1.76142409
66647.4312,845.839648,1035066.27,2314236.8,2634.625,0.0
66822.2623,412.77403,1027319.48,2383973.2,6487.65614,0.0
65114.6599,47.1295456,546282.824,4699462.5,115121.188,3.60484753
64846.1802,114.606796,321175.559,6781784.06,81059.1529,2.24236612
64429.7777,383.6951,295674.918,6820991.15,26093.0572,0.043722287
67116.068,35.3644709,1159752.94,1945610.41,71769.0413,1.87076165
67919.4076,317.211394,1293582.38,1660626.25,6838.60133,0.0
67435.7644,105.650461,1160519.72,2001469.78,23867.5891,0.0
67410.4572,32.5575317,641217.261,4928896.87,144316.642,6138.32932
65933.7407,62.2810091,381433.26,6754603.56,126460.769,7.13857147
67396.4141,190.760725,939474.605,2929551.11,17115.5911,0.0
65929.1445,30.0576297,416589.143,6351095.76,238650.15,44070.9341
67635.8311,261.134019,1293582.38,1617534.98,8067.41449,0.0
65049.5654,1228.30766,532503.306,4784536.57,4111.92131,0.0
64337.8573,811.972761,418114.343,5465411.73,7998.05511,0.0
66527.5755,61.0699076,453033.217,6300933.96,109137.973,3.36551894
69206.5028,1140.44909,1667487.5,976223.157,1023.73863,0.0
65795.4125,47.6266815,556334.992,4918839.16,112593.104,3.50372415
68434.0314,616.639473,1438013.09,1354726.84,2913.9383,0.0
69065.6956,80.2632782,292629.604,10539357.3,131899.679,1840.04059
66769.4648,43.1466353,328606.597,8001468.25,212245.521,33034.8143
67256.5041,1109.33713,1189792.12,1870729.23,1525.43605,0.0
69797.294,612.797573,1854089.07,745295.836,1953.338,0.0
66965.7484,33.1634859,306465.714,8468455.03,295447.956,69317.2912
66754.4629,360.020445,1061840.8,2230924.13,7026.25903,0.0
68160.346,41.5155252,717893.79,4623832.71,102170.43,3.08681719
66161.3815,831.359138,905521.86,2771592.74,3186.88054,0.0
72374.0228,45.934432,584294.287,8622291.18,118646.68,3.74586718
64992.9308,45.934432,469034.804,5315211.29,137845.18,3720.5972
64624.7786,612.797573,491054.392,4943760.19,9137.61226,0.0
64803.0442,172.944653,370742.936,6196559.94,46373.7046,0.854948183
66277.2588,485.255862,936128.868,2656235.11,5785.45056,0.0
64475.3485,1235.36381,452192.14,5216839.92,4572.53697,0.0
65107.8954,112.205432,462550.083,5433127.24,57250.2463,1.29000985
65324.3038,299.382323,535919.594,4878885.82,18407.4844,0.0
64121.5251,325.435115,285446.42,6747843.81,31582.7211,0.263308845
67165.3967,124.792726,658384.665,4676377.1,37672.2076,0.506888305
68491.2077,217.462292,1388063.93,1485589.65,9696.52075,0.0
65329.612,1249.67201,673223.985,3843952.43,2814.62473,0.0
69729.542,1013.20487,1850544.38,745211.019,858.671706,0.0
64188.5766,1347.33993,327830.176,6307203.6,6188.74068,0.0
68699.8099,145.103846,1560573.18,1121860.12,12472.8698,0.0
66041.1628,68.7232382,741779.55,3644378.27,58159.0442,1.32636177
69431.1347,30.4915521,340150.855,10037332.4,292276.606,67936.8657
65828.5149,149.372586,490817.573,5529741.59,41220.2351,0.648809404
67185.5893,30.1679881,1110137.84,2134753.06,88357.4775,2.5342991
66014.8547,150.957318,616768.719,4518878.92,32265.7922,0.290631688
69656.0206,31.9497131,556816.578,7029852.75,171999.454,16227.5548
64691.3957,85.950995,409550.346,5732309.75,84188.5,2.36754
71114.1318,30.0173554,941414.112,4121255.04,110076.221,3.40304882
66308.9011,66.6230246,626813.702,4563308.53,71846.1148,1.87384459
68823.5631,747.293198,1615662.09,1031080.96,1704.68813,0.0
67107.4377,135.622351,897276.63,3069396.89,24810.3464,0.0
70097.2706,31.4658116,346842.748,10553182.6,278775.306,61484.6766
65398.2392,506.819121,575622.764,4584535.03,9977.24164,0.0
64711.5694,53.849575,465486.585,5210420.58,118138.206,3.72552825
66221.1127,152.912144,525250.476,5401234.07,37987.7323,0.519509291
69609.5564,33.8442561,358506.652,9883973.96,250760.82,49382.011
65994.6824,50.5826634,361834.034,7028524.65,163927.411,13157.3257
68170.2225,30.2549878,516899.105,6565757.36,193456.495,25174.0724
65875.7311,1342.06062,769660.539,3418956.66,2372.92621,0.0
65162.7993,1226.01641,635447.815,4042104.04,3067.6686,0.0
68455.0182,43.8244029,1361644.31,1550265.68,49764.5316,0.990581264
67600.5403,32.4966243,1051261.18,2457801.53,87345.4911,2.49381964
66602.4046,70.0754687,490009.655,5949439.52,88175.8718,2.52703487
66411.1854,574.257485,971007.239,2531061.17,4575.70092,0.0
64755.1261,561.514384,522662.003,4736101.71,9401.99883,0.0
66082.6388,98.5927096,825138.58,3164476.12,36058.2215,0.442328861
66125.755,100.568123,513008.832,5468950.87,58551.5929,1.34206372
67338.3945,31.134324,290300.693,9016213.1,332385.04,87104.3377
67864.1868,52.7515862,807565.829,3848708.86,71457.7638,1.85831055
67204.3397,110.830027,1115224.49,2119623.96,23601.4583,0.0
66035.9857,30.1158003,346842.748,7241952.48,286296.684,64850.3862
69785.1446,31.6416507,1038220.23,3078680.31,93404.7592,2.73619037
64479.5775,34.7910157,452526.447,5215850.83,188197.029,22768.7823
67216.8522,84.7960549,387353.28,7529928.16,93265.0261,2.73060104
67185.5893,50.083195,1110137.84,2134753.06,53037.6352,1.12150541
68861.2545,574.925451,1625733.96,1016715.48,2423.5221,0.0
68308.4194,31.961189,556816.578,6204188.95,170380.807,15558.4466
64747.2816,59.1505613,409871.055,5758873.64,122444.66,3.8977864
64067.5774,240.277142,285995.736,6707763.07,42784.0472,0.711361889
69448.7563,31.6273564,369378.177,9555242.68,259991.197,53251.6116
66834.4957,195.599256,941543.735,2770842.51,16010.555,0.0
65704.0522,32.5532495,544466.733,4979118.34,168104.498,14604.4328
64882.2164,1087.57267,559853.098,4491942.96,4137.59271,0.0
67087.3023,153.356752,1032167.16,2422757.7,18551.1631,0.0
66925.1027,30.0692882,503182.798,5991216.23,198467.63,27213.8998
66270.9432,135.276881,708295.876,3946190.72,31262.0845,0.250483379
66595.9696,361.696751,870521.524,3066738.28,9337.18172,0.0
67291.0789,214.247232,352098.001,8061592.14,42371.1877,0.694847509
67219.2828,37.9096218,286782.018,8971954.82,276756.884,60350.3444
65919.58,162.232485,718406.347,3753101.15,25289.1286,0.0115651445
67407.7304,30.9405081,503182.798,6265388.65,193489.769,25148.0823
69016.0897,175.310291,1210507.66,2124255.05,15234.7022,0.0
64085.0555,896.594547,342628.161,6088162.32,8953.63733,0.0
66412.0261,438.51741,925141.511,2741547.07,6772.89537,0.0
64696.2294,35.0572096,514054.28,4781389.37,164303.117,13192.1428
64037.3578,202.790531,337342.726,6117298.88,42721.9687,0.708878749
64107.9305,43.2837933,348669.547,6037289.61,196381.054,26210.7251
67413.6681,167.031472,1238156.55,1744985.2,13627.9452,0.0
65678.3689,583.062425,775057.824,3325586.5,5824.03757,0.0
64306.2438,51.0679291,289279.577,6818771.46,201121.54,28227.5132
66443.4611,48.6446914,321206.855,7863843.82,192473.933,24705.0459
64790.9296,1108.16764,525275.504,4730289.42,4406.49846,0.0
66346.3852,36.7869139,299277.987,8096494.68,272270.57,58254.8322
68327.3778,30.0046329,994083.862,2904156.11,101089.998,3.04359991
69646.1761,479.003381,1817526.84,783200.21,2735.48987,0.0
65964.7243,66.0471468,626465.643,4422670.2,72110.5769,1.88442308
68519.7415,152.943888,469105.986,7370108.8,45313.4569,0.812538277
65808.8688,827.595913,693598.036,3878638.45,4927.20073,0.0
64449.1144,1260.65522,422137.123,5483562.21,4936.97109,0.0
72922.1467,247.343478,2698806.2,228995.11,3749.62253,0.0
69489.3621,376.813519,1794101.56,804008.027,3638.86098,0.0
67679.4384,36.9707983,504662.479,6408703.83,162163.178,12585.6915
66895.527,324.030671,977927.76,2615622.51,9158.74202,0.0
64696.5503,32.1567264,508380.051,4828973.94,181225.475,19838.0282
71161.3152,31.1825612,1911378.87,765524.425,50575.1449,1.0230058
70147.4673,49.6988086,1308988.61,1987663.3,47825.8169,0.913032677
66765.9317,37.9096218,285925.653,8615490.43,277055.762,60466.2584
67997.6438,75.757346,1342591.32,1535987.38,28714.4556,0.148578225
66304.7602,135.545551,285422.964,8262106.43,78975.9577,2.15903831
67381.368,554.37402,1229126.26,1767319.51,3611.47387,0.0
67125.5113,187.774597,285748.894,8910294.55,58473.4818,1.33893927
67318.9583,30.8032752,530892.138,5921538.71,184101.218,21189.8302
66690.3288,524.688399,285884.64,8555922.57,22360.5465,0.0
65408.4096,713.027215,635285.832,4136370.18,6101.21584,0.0
64550.6468,434.544896,467481.296,5115474.05,13911.9924,0.0
65854.5299,91.575602,605072.158,4543744.72,53867.0021,1.15468008
64632.1933,475.169819,496650.825,4899219.68,11841.5612,0.0
68934.2464,85.0947058,1548916.36,1170003.01,22227.1019,0.0
67706.722,41.4320044,1310451.53,1581104.77,54058.9973,1.16235989
64503.3617,43.1665501,447828.095,5270274.35,153181.643,9203.29414
63851.5744,589.15144,287925.249,6552730.04,16773.3905,0.0
69226.6812,602.610898,1620677.45,1061046.43,2731.30703,0.0
66858.8855,35.6581198,314829.365,8263826.94,267580.152,56308.2784
64037.7882,41.4538231,332160.627,6172952.98,215301.971,34165.5863
67141.951,56.5121106,625320.154,4942551.89,85761.5128,2.43046051
65074.0938,1201.44015,615055.712,4153798.22,3260.6242,0.0
66685.8921,145.445087,631240.686,4689365.24,33429.8876,0.337195505
68907.2547,30.2578987,579496.284,6304618.88,173474.582,16800.9094
64790.3823,267.764251,383858.532,6049643.79,28849.2996,0.153971986
65483.0462,538.161642,722023.294,3581624.18,6900.7353,0.0
64269.6999,608.579933,301458.638,6653212.29,15876.4397,0.0
66628.4996,277.94683,377233.677,7256844.97,30433.2652,0.217330608
65644.4817,366.934577,625362.975,4301532.68,12813.7775,0.0
67896.7905,1249.95089,1367132.63,1458081.27,985.428053,0.0
66315.3897,59.8208826,942578.213,2635896.18,52009.9922,1.08039969
67150.3451,68.5443602,288808.178,8883420.04,153316.894,9425.44766
64838.2545,99.8953316,468461.444,5244761.67,63163.4823,1.52653929
70321.9074,43.2536204,427338.624,9366997.2,167053.492,14497.9505
65413.4138,1116.15385,703668.44,3674061.47,3031.47325,0.0
64727.4395,43.5491169,376498.405,6091962.38,181295.571,19896.9814
64796.9055,39.4877948,538611.172,4624353.33,139110.894,4150.45636
65596.5603,57.7318777,754168.35,3422628.09,67559.9244,1.70239698
64667.9882,56.045907,372619.875,6099500.66,142256.996,5306.03493
66529.3827,90.5827575,702186.664,4085081.03,47309.3029,0.892372115
64636.356,90.1243261,496574.012,4901765.93,65711.1441,1.62844577
65657.8302,40.8524309,626258.85,4300151.13,116134.269,3.64537078
66220.4482,558.49663,872593.86,2951143.57,5550.24175,0.0
66570.698,107.504803,938243.408,2719468.09,29059.2789,0.162371158
67851.8688,33.407941,367682.676,8264645.37,245691.714,47149.9527
69210.192,31.8894743,1669973.44,972342.139,55311.8687,1.21247475
67568.951,33.407941,285365.284,9290456.58,315578.878,79038.8775
66827.5846,1254.25746,1078475.78,2182019.1,1456.48126,0.0
66748.7679,38.7331569,910871.424,2899599.8,84207.444,2.36829776
66179.598,354.511125,908103.446,2763834.8,8485.53594,0.0
74555.0221,67.6496452,2570690.59,332955.91,18841.7644,0.0
68519.7797,1239.01617,1504933.91,1215442.84,964.110516,0.0
67125.9337,69.0090197,437324.704,6844917.9,100946.126,3.03784503
